,tiempo,fecha,time_seg,lat,lon,ele,dist,time_elapse,desnivel,acum_dist,new_ele,tramo,tramos_100,bearing,wind,mult
1274,0,0,0,36.62076093256474,-4.84919392503798,431.7999877929688,19.63549724633703,0,1.0,22667.32958794571,431.4053979642632,23,226,96.18505846214364,83.81494153785636,0.10774009831171746
1275,0,0,0,36.62087920121849,-4.849030142650008,432.6000061035156,19.66948788472539,0,0.800018310546875,22686.99907583043,432.3642196354234,23,226,95.61768089735106,84.38231910264894,0.09789001220542468
1276,0,0,0,36.62090987898409,-4.848991837352514,432.7999877929688,4.830118802923568,0,0.199981689453125,22691.82919463336,433.3128903898305,23,226,96.22417750415322,83.77582249584678,0.10841885497154628
1277,0,0,0,36.62104013375938,-4.848802825435996,434.2000122070312,22.24390540380448,0,1.4000244140625,22714.07310003716,434.2522773630654,23,226,95.35387885841747,84.64612114158253,0.09330688960659626
1278,0,0,0,36.62109084427357,-4.848727220669389,434.6000061035156,8.79798049733661,0,0.399993896484375,22722.8710805345,435.2389897614343,23,227,95.20886477899151,84.79113522100849,0.09078666192911969
1279,0,0,0,36.62123090587556,-4.848538208752871,435.7999877929688,22.96595189762606,0,1.199981689453125,22745.83703243212,436.2565653559039,23,227,95.7433344598024,84.2566655401976,0.10007231065205703
1280,0,0,0,36.62129117175937,-4.848467130213976,436.3999938964844,9.227697899331382,0,0.600006103515625,22755.06473033145,437.2485155600548,23,227,96.56140863282084,83.43859136717916,0.11426804180187168
1281,0,0,0,36.62132151424885,-4.84843066893518,436.7999877929688,4.687730993565289,0,0.399993896484375,22759.75246132502,438.1435506694961,23,227,96.43930326214307,83.56069673785693,0.11215060222902082
1282,0,0,0,36.62145520560443,-4.848288595676422,438.0,19.53483266063965,0,1.20001220703125,22779.28729398566,439.0368460085013,23,227,97.2653087883023,82.7346912116977,0.12646401720079625
1283,0,0,0,36.62158453837037,-4.848138727247715,439.2000122070312,19.63926887142301,0,1.20001220703125,22798.92656285708,439.8781644281152,23,227,96.66130304126918,83.33869695873082,0.11599993367074946
1284,0,0,0,36.62178989499807,-4.847973100841045,440.3999938964844,27.18112721316843,0,1.199981689453125,22826.10769007025,440.7057317455289,23,227,99.51381013125221,80.48618986874779,0.1652853277120486
1285,0,0,0,36.62194831296802,-4.847875284031034,441.0,19.63681791260651,0,0.600006103515625,22845.74450798286,441.4680944846281,23,228,102.33912361007228,77.66087638992772,0.21369749826608414
